"","Sample","Area","Feret","Perim.","Major","Minor","Width","Height","Min","Max","AR","Circ.","Round","Solidity","Ellipse","PMAJ","Struct","PA","Rect","Region","Study_Area","Probe","Sample_Num","Depths_CMBS","depth_upper_cmbs","depth_lower_cmbs","Interval_cm","Raw_Mass_g","Notes"
"1476","SP_SS_1A_32",22493.065,236.262,702.445,215.316,133.01,183.908,189.655,0,140,1.619,0.573,0.618,0.878,0.733244892870345,3.26239109030448,70,0.0312294033738844,0.644887145153135,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1477","SP_SS_1A_32",65266.221,388.516,1336.163,370.925,224.033,252.874,379.31,0,166,1.656,0.459,0.604,0.852,0.810130845071768,3.60224573700883,83,0.0204725044521882,0.680440251471441,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1478","SP_SS_1A_32",12253.931,258.301,591.686,250.878,62.19,155.172,218.391,0,73,4.034,0.44,0.248,0.832,0.530578184774789,2.35846108467064,36.5,0.0482854032718154,0.361599095851892,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1479","SP_SS_1A_32",15160.524,171.453,512.381,153.79,125.515,166.667,143.678,9,93,1.225,0.726,0.816,0.872,0.747912379371251,3.33169256778724,51,0.0337970508143386,0.633102925110844,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1480","SP_SS_1A_32",12947.55,206.017,567.88,174.957,94.225,189.655,114.943,0,117,1.857,0.505,0.539,0.848,0.729445708740806,3.24582611727453,58.5,0.043860035296253,0.593937534801535,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1481","SP_SS_1A_32",26423.571,314.836,820.993,290.058,115.989,212.644,293.103,1,81,2.501,0.493,0.4,0.794,0.6366350960549,2.83044425597639,41,0.0310704787025191,0.42395339073474,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1482","SP_SS_1A_32",13046.638,203.192,507.043,192.292,86.387,178.161,143.678,0,63,2.226,0.638,0.449,0.879,0.592805163895396,2.63683876604331,31.5,0.0388638820207934,0.509677775614565,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1483","SP_SS_1A_32",72532.703,543.552,1367.28,458.129,201.584,511.494,304.598,0,139,2.273,0.488,0.44,0.871,0.671423202267084,2.98448690216074,69.5,0.0188505314630285,0.465549935791056,"Spain","Son Servera","1A","32","86-88",86,88,2,4.38,""
"1484","SP_SS_1A_33",21006.739,189.742,600.391,171.003,156.41,178.161,172.414,1,105,1.093,0.732,0.915,0.9,0.788146932487565,3.51099688309562,53,0.0285808758798784,0.683869870472618,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1485","SP_SS_1A_33",66917.694,422.717,1214.488,418.087,203.791,327.586,385.057,22,77,2.052,0.57,0.487,0.882,0.653444451731122,2.90486908227235,49.5,0.0181489816430315,0.530506379342927,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1486","SP_SS_1A_33",22658.212,223.843,630.69,198.413,145.4,183.908,183.908,0,60,1.365,0.716,0.733,0.9,0.714135167957193,3.17867276841739,30,0.0278349412566181,0.669922235851701,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1487","SP_SS_1A_33",49973.579,394.715,1054.484,370.821,171.588,235.632,379.31,8,96,2.161,0.565,0.463,0.885,0.639646469968955,2.84364693477446,52,0.0211008301006418,0.5591288374501,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1488","SP_SS_1A_33",109360.555,465.056,1385.268,420.427,331.192,379.31,390.805,0,120,1.269,0.716,0.788,0.941,0.740920900559557,3.29490732041472,60,0.0126669803385691,0.737745045632971,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1489","SP_SS_1A_33",15556.878,232.741,694.317,183.171,108.138,195.402,126.437,0,85,1.694,0.406,0.59,0.782,0.851799663982444,3.79053998722505,42.5,0.0446308700241784,0.629679071038425,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1490","SP_SS_1A_33",459472.873,1060.045,3770.337,1020.242,573.412,706.897,1034.483,0,179,1.779,0.406,0.562,0.909,0.831557933659901,3.69553204043746,89.5,0.00820578802701155,0.628319269893679,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1491","SP_SS_1A_33",38974.767,320.193,884.859,313.139,158.473,304.598,235.632,0,229,1.976,0.626,0.506,0.916,0.635508528265733,2.82577066414595,114.5,0.0227033813954552,0.543027983862265,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1492","SP_SS_1A_33",5879.245,135.271,419.61,111.859,66.921,80.46,132.184,0,76,1.672,0.42,0.598,0.784,0.842076872858629,3.7512404008618,38,0.0713714090839895,0.552793134236959,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1493","SP_SS_1A_33",41749.242,302.476,1265.803,263.965,201.378,293.103,218.391,1,86,1.311,0.327,0.763,0.86,1.07777529048208,4.79534407970754,43.5,0.0303191851962246,0.652219222406281,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1494","SP_SS_1A_33",25102.393,284.352,1093.39,239.377,133.519,275.862,189.655,1,100,1.793,0.264,0.558,0.735,1.02688643443558,4.56764852095231,50.5,0.0435572018970462,0.47979856778914,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1495","SP_SS_1A_33",25928.129,285.338,890.198,272.432,121.178,160.92,281.609,1,99,2.248,0.411,0.445,0.835,0.734868068610417,3.26759705174135,50,0.0343332910754957,0.572156221170475,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1496","SP_SS_1A_33",114050.739,492.848,2071.358,442.109,328.457,471.264,425.287,0,167,1.346,0.334,0.743,0.873,1.053649937169,4.68517492292625,83.5,0.0181617236167141,0.56905170765483,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1497","SP_SS_1A_33",73292.38,626.674,1479.334,616.491,151.371,465.517,448.276,0,78,4.073,0.421,0.246,0.899,0.539993036280464,2.39960356274463,39,0.0201840082147694,0.351218829487786,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1498","SP_SS_1A_33",35506.674,256.569,831.332,235.148,192.256,241.379,247.126,0,65,1.223,0.646,0.818,0.889,0.794355010811422,3.5353564563594,32.5,0.0234134010974951,0.595239946940545,"Spain","Son Servera","1A","33","88-90",88,90,2,5.088,""
"1499","SP_SS_1A_34",18991.942,184.714,660.651,166.672,145.083,155.172,183.908,6,69,1.149,0.547,0.87,0.849,0.889843117428849,3.96377915906691,37.5,0.0347858581286737,0.665511241990679,"Spain","Son Servera","1A","34","90-92",90,92,2,5.978,""
"1500","SP_SS_1A_34",41154.712,329.195,1091.995,315.36,166.159,304.598,258.621,1,81,1.898,0.434,0.527,0.834,0.778729589638364,3.4626934297311,41,0.0265338996905142,0.522430751708915,"Spain","Son Servera","1A","34","90-92",90,92,2,5.978,""
"1501","SP_SS_1A_34",40229.887,302.367,1013.507,268.922,190.473,241.379,298.851,0,79,1.412,0.492,0.708,0.827,0.847157932318567,3.76877682004447,39.5,0.0251928870692577,0.55769225801582,"Spain","Son Servera","1A","34","90-92",90,92,2,5.978,""
"1502","SP_SS_1A_34",20775.533,218.844,751.45,178.345,148.32,178.161,195.402,4,89,1.202,0.462,0.832,0.811,0.946158830829991,4.2134626706664,46.5,0.0361699504893569,0.596774871958908,"Spain","Son Servera","1A","34","90-92",90,92,2,5.978,""
"1503","SP_SS_1A_34",98526.891,461.384,1467.939,396.026,316.768,350.575,408.046,0,120,1.25,0.575,0.8,0.899,0.83345336053448,3.70667329922783,60,0.014898866543957,0.688754915442095,"Spain","Son Servera","1A","34","90-92",90,92,2,5.978,""
"1504","SP_SS_1A_35",32666.14,276.341,840.854,254.297,163.556,224.138,264.368,1,80,1.555,0.581,0.643,0.892,0.743303145652774,3.30658246066607,40.5,0.0257408435768658,0.551281528613733,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1505","SP_SS_1A_35",9545.515,206.017,804.4,168.627,72.075,137.931,189.655,1,83,2.34,0.185,0.427,0.681,1.07233471591474,4.77029182752465,42,0.0842699424808405,0.3648994281788,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1506","SP_SS_1A_35",15854.143,170.874,494.154,151.068,133.623,149.425,160.92,0,71,1.131,0.816,0.885,0.924,0.734103421565877,3.27106998173008,35.5,0.0311687613767581,0.659340089449693,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1507","SP_SS_1A_35",16250.496,196.75,537.581,172.267,120.109,143.678,195.402,6,66,1.434,0.707,0.697,0.883,0.700970677630066,3.12062670157372,36,0.0330808979615145,0.578825082834404,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1508","SP_SS_1A_35",35969.086,259.64,875.915,243.442,188.124,258.621,224.138,7,103,1.294,0.589,0.773,0.84,0.808562096540405,3.59804388725035,55,0.0243518837259306,0.620511912171555,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1509","SP_SS_1A_35",23384.86,254.566,887.409,209.28,142.271,235.632,183.908,2,109,1.471,0.373,0.68,0.727,0.952855418080193,4.24029529816514,55.5,0.0379480142280091,0.539634718708843,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1510","SP_SS_1A_35",16415.644,209.199,603.758,184.5,113.285,195.402,149.425,1,90,1.629,0.566,0.614,0.821,0.735326465593656,3.27240108401084,45.5,0.0367794282088476,0.562219178320668,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1511","SP_SS_1A_35",22790.33,211.944,678.301,184.665,157.136,166.667,206.897,0,79,1.175,0.622,0.851,0.885,0.824849459156522,3.6731432594157,39.5,0.0297626668854729,0.660916816177069,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1512","SP_SS_1A_35",16481.702,182.647,534.792,169.04,124.143,166.667,149.425,1,110,1.362,0.724,0.734,0.894,0.71054107238148,3.16370089919546,55.5,0.0324476197907231,0.661803675556109,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1513","SP_SS_1A_35",34053.377,244.506,817.627,222.474,194.89,206.897,224.138,1,87,1.142,0.64,0.876,0.907,0.825577278362177,3.67515754649982,44,0.0240101591099173,0.734328697288759,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1514","SP_SS_1A_35",12551.196,172.414,542.103,153.964,103.795,132.184,149.425,12,102,1.483,0.537,0.674,0.808,0.790767884744565,3.5209724351147,57,0.0431913420840532,0.635452301870398,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1515","SP_SS_1A_35",18364.382,214.576,728.462,176.549,132.441,155.172,212.644,0,83,1.333,0.435,0.75,0.846,0.926736043550074,4.12611796158574,41.5,0.0396671121304273,0.556557227815986,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1516","SP_SS_1A_35",22790.33,285.338,925.258,288.929,100.431,132.184,281.609,1,124,2.877,0.335,0.348,0.803,0.720353649441399,3.20237151687785,62.5,0.0405987100669451,0.612244924450615,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1517","SP_SS_1A_35",43499.804,314.836,1137.972,269.539,205.483,298.851,229.885,1,98,1.312,0.422,0.762,0.889,0.948924789445182,4.22191964799157,49.5,0.0261603937341879,0.633172365848027,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1518","SP_SS_1A_35",15755.054,181.74,615.252,160.969,124.62,160.92,160.92,1,89,1.292,0.523,0.774,0.87,0.858230695300672,3.82217694090166,45,0.0390510879873849,0.608414909695549,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1519","SP_SS_1A_35",13178.756,164.372,580.192,150.795,111.275,126.437,160.92,1,77,1.355,0.492,0.738,0.848,0.863892881661209,3.84755462714281,39,0.0440247926283786,0.647724330325523,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1520","SP_SS_1A_35",54729.822,402.832,1527.861,343.173,203.058,316.092,333.333,1,80,1.69,0.295,0.592,0.827,1.00122520763258,4.45215969787833,40.5,0.027916425527567,0.519436209045563,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1521","SP_SS_1A_35",41551.066,298.408,966.474,265.4,199.339,287.356,229.885,0,123,1.331,0.559,0.751,0.829,0.818484994324143,3.64157498116051,61.5,0.0232599086627525,0.629000898839055,"Spain","Son Servera","1A","35","92-94",92,94,2,4.533,""
"1522","SP_SS_1A_36",15935.179,191.656,573.55,169.045,120.023,151.071,185.933,0,128,1.408,0.609,0.71,0.761,0.76206839959623,3.392883551717,64,0.0359926926456239,0.567308597964391,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1523","SP_SS_1A_36",21066.847,251.397,617.214,225.223,119.096,162.692,209.175,1,98,1.891,0.695,0.529,0.872,0.61609676114948,2.74045723571749,49.5,0.0292978821178129,0.619046917588389,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1524","SP_SS_1A_36",48750.844,312.901,885.319,302.665,205.083,220.796,302.142,1,127,1.476,0.782,0.678,0.908,0.657638329235004,2.92507888259297,64,0.0181600753414649,0.730768532236946,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1525","SP_SS_1A_36",34031.06,274.262,774.75,253.245,171.098,220.796,232.417,0,83,1.48,0.712,0.676,0.866,0.687665581053063,3.05929041047207,41.5,0.0227659673251436,0.66315703983664,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1526","SP_SS_1A_36",32275.49,271.291,792.353,234.903,174.942,220.796,232.417,0,83,1.343,0.646,0.745,0.837,0.758015198678567,3.37310719743894,41.5,0.0245496815075464,0.628946568448855,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1527","SP_SS_1A_36",24983.12,233.576,678.964,197.748,160.859,209.175,232.417,0,75,1.229,0.681,0.813,0.851,0.771220126134663,3.43348099601513,37.5,0.0271769098495304,0.513888625750125,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1528","SP_SS_1A_36",23227.549,273.522,686.939,271.791,108.812,151.071,267.279,0,78,2.498,0.619,0.4,0.854,0.5684582922761,2.52745307975614,39,0.0295743214232376,0.575251080619605,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1529","SP_SS_1A_36",261580.014,716.545,2062.469,687.878,484.176,708.871,546.179,0,146,1.421,0.773,0.704,0.934,0.674511032564702,2.99830638572538,73,0.00788465819104972,0.675619772529134,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1530","SP_SS_1A_36",45779.878,305.697,856.922,279.3,208.696,255.658,302.142,0,77,1.338,0.783,0.747,0.87,0.689644581795318,3.0681059792338,38.5,0.0187183111322402,0.592657990563781,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1531","SP_SS_1A_36",16340.311,198.577,491.379,186.291,111.681,127.829,185.933,0,70,1.668,0.85,0.599,0.903,0.592737186667713,2.63769586292414,35,0.030071581868913,0.687502766296598,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1532","SP_SS_1A_36",75894.666,370.776,1070.085,337.878,285.997,313.763,325.383,0,75,1.181,0.833,0.846,0.932,0.711951115741831,3.16707509811234,37.5,0.0140996074743909,0.743386493641449,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1533","SP_SS_1A_36",15935.179,167.598,507.813,147.17,137.863,151.071,162.692,1,105,1.068,0.777,0.937,0.837,0.774179840446289,3.45051980702589,53,0.0318674173663189,0.648350192666592,"Spain","Son Servera","1A","36","94-96",94,96,2,5.559,""
"1534","SP_SS_1A_37",11343.687,169.202,429.629,172.144,83.902,162.692,92.967,1,73,2.052,0.772,0.487,0.898,0.560948361623245,2.49575355516312,37,0.0378738411946663,0.749996471203617,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1535","SP_SS_1A_37",5806.887,155.91,343.47,143.078,51.675,69.725,139.45,1,78,2.769,0.619,0.361,0.843,0.539639377318948,2.40057870532157,39.5,0.0591487314976165,0.597222736815906,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1536","SP_SS_1A_37",11613.774,145.609,392.773,130.32,113.468,116.208,127.829,0,92,1.149,0.946,0.871,0.925,0.676113668192581,3.01391190914672,46,0.0338195835393387,0.781822117410836,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1537","SP_SS_1A_37",87778.528,495.489,1483.279,409.721,272.778,395.109,360.246,0,141,1.502,0.501,0.666,0.836,0.814173930397036,3.62021717217326,70.5,0.016897970765698,0.616697522888716,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1538","SP_SS_1A_37",30519.919,253.803,719.808,228.445,170.103,185.933,244.038,0,112,1.343,0.74,0.745,0.873,0.708049311670947,3.15090284313511,56,0.0235848594486768,0.672619483106214,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1539","SP_SS_1A_37",22552.33,205.922,567.911,189.803,151.286,151.071,197.554,88,119,1.255,0.879,0.797,0.93,0.672051179548334,2.99210760630759,103.5,0.0251819213358442,0.755656611081462,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1540","SP_SS_1A_37",22822.417,228.313,626.841,197.17,147.377,162.692,220.796,1,71,1.338,0.73,0.747,0.864,0.714216780839346,3.17919054622914,36,0.0274660216750925,0.635337130125803,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1541","SP_SS_1A_37",35651.587,291.217,749.857,272.752,166.426,255.658,197.554,1,108,1.639,0.797,0.61,0.913,0.618102354989016,2.74922640347275,54.5,0.0210329206382874,0.705884510642234,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1542","SP_SS_1A_37",36056.718,279.867,761.136,253.962,180.771,220.796,278.9,0,77,1.405,0.782,0.712,0.89,0.673629172515872,2.99704680227751,38.5,0.0211094087931131,0.585526395318023,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1543","SP_SS_1A_37",22417.286,209.498,613.226,182.106,156.736,185.933,197.554,0,110,1.162,0.749,0.861,0.849,0.756149295050124,3.36741238619266,55,0.027355050919188,0.6102962879479,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1544","SP_SS_1A_37",28224.173,223.531,670.505,195.973,183.373,197.554,209.175,0,70,1.069,0.789,0.936,0.899,0.768257080059978,3.42141519495032,35,0.0237564090894709,0.683007732192296,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1545","SP_SS_1A_37",27683.997,245.142,680.132,231.431,152.306,185.933,232.417,0,105,1.52,0.752,0.658,0.858,0.660526422409596,2.93881113593252,52.5,0.0245676951922802,0.640625801064003,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1546","SP_SS_1A_37",75759.622,392.02,1089.339,360.523,267.556,290.521,383.488,0,66,1.347,0.802,0.742,0.923,0.679389248142327,3.0215520230332,33,0.0143788864205262,0.679999338230246,"Spain","Son Servera","1A","37","96-98",96,98,2,3.855,""
"1547","SP_SS_1A_38",34166.104,276.224,775.918,252.439,172.325,197.554,267.279,1,95,1.465,0.713,0.683,0.871,0.690888705258286,3.07368512789228,48,0.0227101691196632,0.647060357309407,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1548","SP_SS_1A_38",22282.242,275.49,705.025,264.567,107.234,244.038,197.554,0,89,2.467,0.563,0.405,0.782,0.59933764510564,2.6648259231121,44.5,0.0316406670388016,0.462184739759161,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1549","SP_SS_1A_38",32815.665,271.042,797.992,254.989,163.859,244.038,220.796,2,111,1.556,0.648,0.643,0.842,0.703502531790669,3.12951539086,56.5,0.0243174106025278,0.609021396938216,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1550","SP_SS_1A_38",25928.427,381.192,876.176,380.176,86.836,267.279,302.142,1,185,4.378,0.424,0.228,0.792,0.518574744908784,2.30465889482766,93,0.0337921000761057,0.321070373170164,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1551","SP_SS_1A_38",17015.53,230.081,785.545,167.585,129.277,162.692,174.313,1,86,1.296,0.347,0.771,0.708,1.0526252806392,4.68744219351374,43.5,0.0461663550885573,0.599997589590496,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1552","SP_SS_1A_38",20661.715,346.683,1223.633,245.948,106.963,337.004,220.796,0,139,2.299,0.173,0.435,0.501,1.11881783445886,4.97516954803454,69.5,0.0592222378442448,0.277677128606688,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1553","SP_SS_1A_38",52532.073,355.529,926.647,308.395,216.884,348.625,244.038,147,161,1.422,0.769,0.703,0.905,0.675534454537532,3.00474067348692,154,0.0176396427378756,0.617459610641844,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1554","SP_SS_1A_38",8642.809,183.742,429.629,185.703,59.258,174.313,81.346,1,92,3.134,0.588,0.319,0.826,0.520279825259428,2.31352751436433,46.5,0.0497094173896473,0.609521368689784,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1555","SP_SS_1A_38",9047.941,155.91,385.965,147.712,77.991,104.588,139.45,1,93,1.894,0.763,0.528,0.882,0.587073490651568,2.61295629332756,47,0.0426577715305615,0.620367993339036,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1556","SP_SS_1A_38",36326.806,291.217,766.775,294.029,157.306,255.658,267.279,0,88,1.869,0.776,0.535,0.91,0.586432667873219,2.60782099724857,44,0.0211076911083237,0.531622054789662,"Spain","Son Servera","1A","38","98-100",98,100,2,3.144,""
"1557","SP_SS_1A_39",35246.455,435.588,1074.072,450.333,99.653,429.971,151.071,0,74,4.519,0.384,0.221,0.829,0.53669564942758,2.38506172099313,37,0.0304731922685558,0.542619221961797,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1558","SP_SS_1A_39",27954.085,228.313,633.648,216.132,164.678,174.313,220.796,0,91,1.312,0.875,0.762,0.916,0.658718650977983,2.93176392204764,45.5,0.0226674562948492,0.726313811472422,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1559","SP_SS_1A_39",29709.656,235.017,713,198.467,190.599,197.554,232.417,0,101,1.041,0.734,0.96,0.875,0.806655577403642,3.59253679453007,50.5,0.0239989315258312,0.647059033383078,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1560","SP_SS_1A_39",29844.7,248.425,713,217.951,174.349,185.933,244.038,1,101,1.25,0.738,0.8,0.863,0.734971090104023,3.271377511459,51,0.0238903389881621,0.657738530939746,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1561","SP_SS_1A_39",16880.486,214.278,587.165,205.91,104.38,162.692,197.554,133,150,1.973,0.615,0.507,0.784,0.641038218704237,2.85156136175999,141.5,0.034783654925575,0.525209920230524,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1562","SP_SS_1A_39",35516.543,268.288,736.242,245.393,184.28,197.554,255.658,0,104,1.332,0.823,0.751,0.916,0.674264108868197,3.0002567310396,52,0.0207295512967014,0.703210703502732,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1563","SP_SS_1A_39",73058.744,611.614,1464.025,578.717,160.737,592.663,220.796,0,59,3.6,0.428,0.278,0.82,0.569263305798767,2.52977707584191,29.5,0.0200390113468143,0.558307144365711,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1564","SP_SS_1A_39",90479.406,423.005,1279.26,395.256,291.462,313.763,383.488,0,49,1.356,0.695,0.737,0.896,0.72779780302586,3.23653530876192,24.5,0.0141386869847488,0.751962586967125,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1565","SP_SS_1A_39",109655.638,537.707,1695.758,521.491,267.728,313.763,534.559,0,91,1.948,0.479,0.513,0.885,0.731540740764775,3.25174931110988,45.5,0.015464394087972,0.65378295147522,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1566","SP_SS_1A_39",13774.477,183.742,495.366,155.905,112.493,139.45,151.071,1,49,1.386,0.705,0.722,0.823,0.713507617365887,3.1773580064783,25,0.0359625995237424,0.653846036728142,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1567","SP_SS_1A_39",13369.345,183.742,504.993,146.769,115.981,127.829,174.313,138,151,1.265,0.659,0.79,0.808,0.772360637872578,3.44073339737956,144.5,0.0377724563170447,0.599999601198379,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1568","SP_SS_1A_39",19176.232,223.531,680.132,190.835,127.943,151.071,197.554,1,103,1.492,0.521,0.67,0.833,0.800771796003507,3.56397935389211,52,0.0354674474109408,0.642534340639388,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1569","SP_SS_1A_39",20121.54,198.577,547.489,168.748,151.821,162.692,185.933,1,89,1.111,0.844,0.9,0.89,0.728311611736198,3.24441771161732,45,0.0272091002974921,0.665179018042332,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1570","SP_SS_1A_39",16475.354,203.282,566.743,166.708,125.831,185.933,151.071,147,154,1.325,0.645,0.755,0.819,0.76345580371999,3.39961489550591,150.5,0.0343994429497539,0.586539377982954,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1571","SP_SS_1A_39",38487.508,271.042,771.931,256.852,190.786,232.417,255.658,1,152,1.346,0.812,0.743,0.902,0.675466168656347,3.00535327737374,76.5,0.0200566635802973,0.64772776556521,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1572","SP_SS_1A_39",75084.402,604.284,1458.386,621.611,153.795,569.421,232.417,0,160,4.042,0.444,0.247,0.855,0.527961815027789,2.34613930577162,80,0.0194232884747487,0.567346467908479,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1573","SP_SS_1A_39",46860.23,338.803,959.516,305.475,195.316,313.763,244.038,0,65,1.564,0.64,0.639,0.883,0.706248672968134,3.14106228005565,32.5,0.0204761265576375,0.61199127418703,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1574","SP_SS_1A_39",13369.345,166.385,465.317,158.163,107.625,127.829,162.692,1,75,1.47,0.776,0.68,0.865,0.660764832202338,2.94200919304768,38,0.0348047716623365,0.642857242419376,"Spain","Son Servera","1A","39","100-102",100,102,2,4.363,""
"1575","SP_SS_1A_40",18636.057,190.596,537.862,166.817,142.241,162.692,174.313,1,76,1.173,0.81,0.853,0.89,0.72386666097917,3.22426371412985,38.5,0.0288613626798845,0.657140228924464,"Spain","Son Servera","1A","40","102-104",102,104,2,4.018,""
"1576","SP_SS_1A_40",19176.232,189.174,554.296,165.635,147.408,151.071,185.933,1,77,1.124,0.784,0.89,0.879,0.751209641243307,3.3464907779153,39,0.0289053657673729,0.68269338487882,"Spain","Son Servera","1A","40","102-104",102,104,2,4.018,""
"1577","SP_SS_1A_40",16205.267,172.756,570.731,148.78,138.683,151.071,162.692,0,69,1.073,0.625,0.932,0.83,0.860727766651263,3.83607339696196,34.5,0.0352188581650645,0.659339187947845,"Spain","Son Servera","1A","40","102-104",102,104,2,4.018,""
"1578","SP_SS_1A_40",26738.69,274.262,726.615,253.351,134.378,162.692,232.417,0,88,1.885,0.636,0.53,0.884,0.644855981712365,2.86801709880758,44,0.0271746671209397,0.707141030485949,"Spain","Son Servera","1A","40","102-104",102,104,2,4.018,""
"1579","SP_SS_1A_40",45104.659,290.521,923.827,246.495,232.983,255.658,255.658,1,142,1.058,0.664,0.945,0.86,0.841950596009359,3.7478528976247,71.5,0.0204818531052413,0.690085066840122,"Spain","Son Servera","1A","40","102-104",102,104,2,4.018,""
